WOJEWODZTWO;MARKA;LICZBA;ROK;MIESIAC
MAŁOPOLSKIE;KELLFRI;1;2023;6
MAŁOPOLSKIE;KEMPF;3;2023;6
MAŁOPOLSKIE;KIA;429;2023;6
MAŁOPOLSKIE;KIP;1;2023;6
MAŁOPOLSKIE;KLOECKNER-DEUTZ;1;2023;6
MAŁOPOLSKIE;KMPOLSKA;3;2023;6
MAŁOPOLSKIE;KNAUS;9;2023;6
MAŁOPOLSKIE;KNAUS-TABBERT;1;2023;6
MAŁOPOLSKIE;KOCH;2;2023;6
MAŁOPOLSKIE;KOEGEL;10;2023;6
MAŁOPOLSKIE;KOGEL;6;2023;6
MAŁOPOLSKIE;KOMAR;1;2023;6
MAŁOPOLSKIE;KOTSCHENREUTHER;2;2023;6
MAŁOPOLSKIE;KRAKER;1;2023;6
MAŁOPOLSKIE;KRESS;1;2023;6
MAŁOPOLSKIE;KROEGER;1;2023;6
MAŁOPOLSKIE;KRONE;61;2023;6
MAŁOPOLSKIE;KTM;34;2023;6
MAŁOPOLSKIE;KUBOTA;11;2023;6
MAŁOPOLSKIE;KYLINGEKARRAN;1;2023;6
MAŁOPOLSKIE;KYMCO;41;2023;6
MAŁOPOLSKIE;LADA;4;2023;6
MAŁOPOLSKIE;LADOG;1;2023;6
MAŁOPOLSKIE;LAMBERT;1;2023;6
MAŁOPOLSKIE;LAMBORGHINI;5;2023;6
MAŁOPOLSKIE;LANCIA;6;2023;6
MAŁOPOLSKIE;LAND ROVER;25;2023;6
MAŁOPOLSKIE;LANGENDORF;4;2023;6
MAŁOPOLSKIE;LAU PEINGEN;1;2023;6
MAŁOPOLSKIE;LAV-LIMBURG;1;2023;6
MAŁOPOLSKIE;LESMAR;1;2023;6
MAŁOPOLSKIE;LEXUS;92;2023;6
MAŁOPOLSKIE;LIDER;2;2023;6
MAŁOPOLSKIE;LIGIER;4;2023;6
MAŁOPOLSKIE;LINHAI;5;2023;6
MAŁOPOLSKIE;LMC;2;2023;6
MAŁOPOLSKIE;LOHR;1;2023;6
MAŁOPOLSKIE;LONCIN;1;2023;6
MAŁOPOLSKIE;LONGJIA;1;2023;6
MAŁOPOLSKIE;LORRIES;5;2023;6
MAŁOPOLSKIE;LOTUS;1;2023;6
MAŁOPOLSKIE;LOVOL;1;2023;6
MAŁOPOLSKIE;LUNAR;2;2023;6
MAŁOPOLSKIE;LUXXON;1;2023;6
MAŁOPOLSKIE;LVNENG;6;2023;6
MAŁOPOLSKIE;MACEV;2;2023;6
MAŁOPOLSKIE;MAFA;1;2023;6
MAŁOPOLSKIE;MAGYAR;1;2023;6
MAŁOPOLSKIE;MALAGUTI;3;2023;6
MAŁOPOLSKIE;MAN;77;2023;6
MAŁOPOLSKIE;MAN/GT TRAILERS;4;2023;6
MAŁOPOLSKIE;MAN/MAN TRUCK;7;2023;6
MAŁOPOLSKIE;MARPOL;1;2023;6
MAŁOPOLSKIE;MARPOL-TRAILER;9;2023;6
MAŁOPOLSKIE;MARTZ;21;2023;6
MAŁOPOLSKIE;MASERATI;6;2023;6
MAŁOPOLSKIE;MASH;1;2023;6
MAŁOPOLSKIE;MASSEY FERGUSON;24;2023;6
MAŁOPOLSKIE;MASTER-TECH;8;2023;6
MAŁOPOLSKIE;MAZDA;173;2023;6
MAŁOPOLSKIE;MBK;3;2023;6
MAŁOPOLSKIE;MCCORMICK;2;2023;6
MAŁOPOLSKIE;MCMS WARKA;1;2023;6
MAŁOPOLSKIE;MEERS;1;2023;6
MAŁOPOLSKIE;MEGA;1;2023;6
MAŁOPOLSKIE;MEPROZET;4;2023;6
MAŁOPOLSKIE;MER;1;2023;6
MAŁOPOLSKIE;MERCEDES;1;2023;6
MAŁOPOLSKIE;MERCEDES-AMG;4;2023;6
MAŁOPOLSKIE;MERCEDES-BENZ;516;2023;6
MAŁOPOLSKIE;MERCEDES-BENZ POLSKA;2;2023;6
MAŁOPOLSKIE;MERCEDES-BENZ/IZOTERMY TIM;5;2023;6
MAŁOPOLSKIE;MERCEDES-BENZ/TRAMP;2;2023;6
MAŁOPOLSKIE;METAL-FACH;3;2023;6
MAŁOPOLSKIE;METALTECH;1;2023;6
MAŁOPOLSKIE;MEYER;1;2023;6
MAŁOPOLSKIE;MG;1;2023;6
MAŁOPOLSKIE;MHS;1;2023;6
MAŁOPOLSKIE;MICROCAR;3;2023;6
MAŁOPOLSKIE;MIEDEMA;1;2023;6
MAŁOPOLSKIE;MINI;75;2023;6
MAŁOPOLSKIE;MINI K;1;2023;6
MAŁOPOLSKIE;MITSUBISHI;81;2023;6
MAŁOPOLSKIE;MOBI HOUSE;1;2023;6
MAŁOPOLSKIE;MOIROUD;1;2023;6
MAŁOPOLSKIE;MOTO GUZZI;2;2023;6
MAŁOPOLSKIE;MOTO MORINI;1;2023;6
MAŁOPOLSKIE;MOTORHISPANIA;1;2023;6
MAŁOPOLSKIE;MULLER;2;2023;6
MAŁOPOLSKIE;MUSTANG-STRONG;1;2023;6
MAŁOPOLSKIE;MUTT;1;2023;6
MAŁOPOLSKIE;MV;1;2023;6
MAŁOPOLSKIE;MZ;5;2023;6
MAŁOPOLSKIE;NACHTMAN;1;2023;6
MAŁOPOLSKIE;NEPTUN;124;2023;6
MAŁOPOLSKIE;NEW HOLLAND;14;2023;6
MAŁOPOLSKIE;NIEWIADÓW;22;2023;6
MAŁOPOLSKIE;NISSAN;190;2023;6
MAŁOPOLSKIE;NIU;2;2023;6
MAŁOPOLSKIE;NOOTEBOOM;1;2023;6
MAŁOPOLSKIE;NORTH GRADE;2;2023;6
MAŁOPOLSKIE;NSU;1;2023;6
MAŁOPOLSKIE;ODES;5;2023;6
MAŁOPOLSKIE;OPEL;536;2023;6
MAŁOPOLSKIE;OPEL/BMB;1;2023;6
MAŁOPOLSKIE;OPEL/CARPOL;1;2023;6
MAŁOPOLSKIE;OPEL/MOTOWEKTOR;2;2023;6
MAŁOPOLSKIE;OPTARE;1;2023;6
MAŁOPOLSKIE;ORCAL;1;2023;6
MAŁOPOLSKIE;PAM;1;2023;6
MAŁOPOLSKIE;PAOLETTI RACING;1;2023;6
MAŁOPOLSKIE;PARTENHEIMER;2;2023;6
MAŁOPOLSKIE;PAVIC;1;2023;6
MAŁOPOLSKIE;PEUGEOT;374;2023;6
MAŁOPOLSKIE;PEUGEOT/CARPOL;1;2023;6
MAŁOPOLSKIE;PEUGEOT/MOTOWEKTOR;1;2023;6
MAŁOPOLSKIE;PIAGGIO;97;2023;6
MAŁOPOLSKIE;PLANDEX;1;2023;6
MAŁOPOLSKIE;POLARIS;20;2023;6
MAŁOPOLSKIE;POLKON;1;2023;6
MAŁOPOLSKIE;POMOT;2;2023;6
MAŁOPOLSKIE;PORSCHE;54;2023;6
MAŁOPOLSKIE;POWER TRAILER;1;2023;6
MAŁOPOLSKIE;PRONAR;9;2023;6
MAŁOPOLSKIE;PUTZMEISTER;2;2023;6
MAŁOPOLSKIE;QINGQI;1;2023;6
MAŁOPOLSKIE;RAM;4;2023;6
MAŁOPOLSKIE;RANDGER;1;2023;6
MAŁOPOLSKIE;REDMOTO;1;2023;6
MAŁOPOLSKIE;REISCH;1;2023;6
MAŁOPOLSKIE;RENAULT;969;2023;6
MAŁOPOLSKIE;RENAULT/BMB;4;2023;6
MAŁOPOLSKIE;RENAULT/CARPOL;21;2023;6
MAŁOPOLSKIE;RENAULT/JEGGER;1;2023;6
MAŁOPOLSKIE;RENAULT/MOTOWEKTOR;7;2023;6
MAŁOPOLSKIE;RENAULT/PARTNER;12;2023;6
MAŁOPOLSKIE;RENAULT/PONY AUTO;1;2023;6
MAŁOPOLSKIE;RENAULT/RENAULT POLSKA;1;2023;6
MAŁOPOLSKIE;RENAULT/TENSA;1;2023;6
MAŁOPOLSKIE;RENAULT/VP;2;2023;6
MAŁOPOLSKIE;RENAULT/WECON;1;2023;6
MAŁOPOLSKIE;RIDE;5;2023;6
MAŁOPOLSKIE;RIEJU;11;2023;6
MAŁOPOLSKIE;ROLFO;2;2023;6
MAŁOPOLSKIE;ROLLER;1;2023;6
MAŁOPOLSKIE;ROLLER TEAM;1;2023;6
MAŁOPOLSKIE;ROMET;15;2023;6
MAŁOPOLSKIE;ROMET MOTORS;19;2023;6
MAŁOPOLSKIE;ROYAL ENFIELD;2;2023;6
MAŁOPOLSKIE;RUFA;1;2023;6
MAŁOPOLSKIE;RYBIŃSKA TRAILER;1;2023;6
MAŁOPOLSKIE;RYDWAN;2;2023;6
MAŁOPOLSKIE;RYŚ;1;2023;6
MAŁOPOLSKIE;SAAB;10;2023;6
MAŁOPOLSKIE;SAME;2;2023;6
MAŁOPOLSKIE;SAMRO;1;2023;6
MAŁOPOLSKIE;SAN YANG;2;2023;6
MAŁOPOLSKIE;SAN-CAR;2;2023;6
MAŁOPOLSKIE;SANYANG;1;2023;6
MAŁOPOLSKIE;SARIS;1;2023;6
MAŁOPOLSKIE;SARIS AANHANGERS;1;2023;6
MAŁOPOLSKIE;SCANIA;57;2023;6
MAŁOPOLSKIE;SCANIA/MHS;2;2023;6
MAŁOPOLSKIE;SCARAB;1;2023;6
MAŁOPOLSKIE;SCHMIDT FRIEDRICH;1;2023;6
MAŁOPOLSKIE;SCHMITZ;4;2023;6
MAŁOPOLSKIE;SCHMITZ CARGOBULL;60;2023;6
MAŁOPOLSKIE;SCHMITZ CARGOBULL GOTHA;1;2023;6
MAŁOPOLSKIE;SCHMITZ-GOTHA;1;2023;6
MAŁOPOLSKIE;SCHULTES;1;2023;6
MAŁOPOLSKIE;SCHWARZMULLER;9;2023;6
MAŁOPOLSKIE;SCHWARZMÜLLER;1;2023;6
MAŁOPOLSKIE;SCOUT;1;2023;6
MAŁOPOLSKIE;SEAT;232;2023;6
MAŁOPOLSKIE;SEGWAY;11;2023;6
MAŁOPOLSKIE;SFM;1;2023;6
MAŁOPOLSKIE;SHERCO;1;2023;6
MAŁOPOLSKIE;SIMPA;2;2023;6
MAŁOPOLSKIE;SIMSON;4;2023;6
MAŁOPOLSKIE;SKODA;467;2023;6
MAŁOPOLSKIE;SMART;13;2023;6
MAŁOPOLSKIE;SOLIDE;1;2023;6
MAŁOPOLSKIE;SOLIS;1;2023;6
MAŁOPOLSKIE;SOR;1;2023;6
MAŁOPOLSKIE;SPAWLINE;1;2023;6
MAŁOPOLSKIE;SPERMAN;1;2023;6
MAŁOPOLSKIE;SPIER;1;2023;6
MAŁOPOLSKIE;SPINDELBERGER;1;2023;6
MAŁOPOLSKIE;SPRITE;1;2023;6
MAŁOPOLSKIE;SSANG YONG;1;2023;6
MAŁOPOLSKIE;SSANGYONG;15;2023;6
MAŁOPOLSKIE;STANDARD MOTOR CORPORATION;1;2023;6
MAŁOPOLSKIE;STANZ-U. EMAILLIERWERK;1;2023;6
MAŁOPOLSKIE;STEDELE;1;2023;6
MAŁOPOLSKIE;STEMA;9;2023;6
MAŁOPOLSKIE;STERCKEMAN;1;2023;6
MAŁOPOLSKIE;STERCKMAN;1;2023;6
MAŁOPOLSKIE;STEYR;3;2023;6
MAŁOPOLSKIE;STEYR/DAIMLER-PUCH;1;2023;6
MAŁOPOLSKIE;STIM;6;2023;6
MAŁOPOLSKIE;STOPEXIM;9;2023;6
MAŁOPOLSKIE;STROBOS;1;2023;6
MAŁOPOLSKIE;SUBARU;40;2023;6
MAŁOPOLSKIE;SUNRA;6;2023;6
MAŁOPOLSKIE;SUPER SOCO;1;2023;6
MAŁOPOLSKIE;SURRON;13;2023;6
MAŁOPOLSKIE;SUR-RON;5;2023;6
MAŁOPOLSKIE;SUZUKI;306;2023;6
MAŁOPOLSKIE;SWIFT;4;2023;6
MAŁOPOLSKIE;SWM;1;2023;6
MAŁOPOLSKIE;SXT;1;2023;6
MAŁOPOLSKIE;SYM;14;2023;6
MAŁOPOLSKIE;SYMA;5;2023;6
MAŁOPOLSKIE;TABBERT;1;2023;6
MAŁOPOLSKIE;TA-NO;3;2023;6
MAŁOPOLSKIE;TAOTAO;1;2023;6
MAŁOPOLSKIE;TAURUS;1;2023;6
MAŁOPOLSKIE;TECHMONT;7;2023;6
MAŁOPOLSKIE;TECNO;1;2023;6
MAŁOPOLSKIE;TEKNAMOTOR;1;2023;6
MAŁOPOLSKIE;TEMA;1;2023;6
MAŁOPOLSKIE;TEMARED;81;2023;6
MAŁOPOLSKIE;TEMSA;2;2023;6
MAŁOPOLSKIE;TESLA;35;2023;6
MAŁOPOLSKIE;TESLA MOTORS;1;2023;6
MAŁOPOLSKIE;TGB;3;2023;6
MAŁOPOLSKIE;THOMAS;2;2023;6
MAŁOPOLSKIE;THULE;2;2023;6
MAŁOPOLSKIE;TIANDA;1;2023;6
MAŁOPOLSKIE;TISVOL;1;2023;6
MAŁOPOLSKIE;TK TRAILER;1;2023;6
MAŁOPOLSKIE;TNT MOTOR;1;2023;6
MAŁOPOLSKIE;TORQ;1;2023;6
MAŁOPOLSKIE;TOYOTA;897;2023;6
MAŁOPOLSKIE;TOYOTA/CARPOL;1;2023;6
MAŁOPOLSKIE;TPV;1;2023;6
MAŁOPOLSKIE;TPV TRAILERS;2;2023;6
MAŁOPOLSKIE;TRIGANO;1;2023;6
MAŁOPOLSKIE;TRITON;1;2023;6
MAŁOPOLSKIE;TRIUMPH;20;2023;6
MAŁOPOLSKIE;UAZ;1;2023;6
MAŁOPOLSKIE;UBCO;1;2023;6
MAŁOPOLSKIE;UFAC;1;2023;6
MAŁOPOLSKIE;UM;1;2023;6
MAŁOPOLSKIE;UNSINN;1;2023;6
MAŁOPOLSKIE;URBET;1;2023;6
MAŁOPOLSKIE;URSUS;18;2023;6
MAŁOPOLSKIE;VALTRA;3;2023;6
MAŁOPOLSKIE;VAN HOOL;1;2023;6
MAŁOPOLSKIE;VASTRO;1;2023;6
MAŁOPOLSKIE;VAUXHALL;3;2023;6
MAŁOPOLSKIE;VDL;1;2023;6
MAŁOPOLSKIE;VEB;1;2023;6
MAŁOPOLSKIE;VERDONK;1;2023;6
MAŁOPOLSKIE;VESPA;2;2023;6
MAŁOPOLSKIE;VEZEKO;1;2023;6
MAŁOPOLSKIE;VLEMMIX;15;2023;6
MAŁOPOLSKIE;VOGE;1;2023;6
MAŁOPOLSKIE;VOLKSWAGEN;659;2023;6
MAŁOPOLSKIE;VOLKSWAGEN/CARPOL;1;2023;6
MAŁOPOLSKIE;VOLKSWAGEN/JUZJADE;2;2023;6
MAŁOPOLSKIE;VOLVO;291;2023;6
MAŁOPOLSKIE;VOLVO/MHS;4;2023;6
MAŁOPOLSKIE;VOLVO/WECON;4;2023;6
MAŁOPOLSKIE;W.MAYER;1;2023;6
MAŁOPOLSKIE;WARMIAKI/MB SPRINTER;1;2023;6
MAŁOPOLSKIE;WECON;4;2023;6
MAŁOPOLSKIE;WENA;2;2023;6
MAŁOPOLSKIE;WESTDEUTSCHE C.WOLF;1;2023;6
MAŁOPOLSKIE;WESTFALIA;2;2023;6
MAŁOPOLSKIE;WESTFALIA-WERKE;1;2023;6
MAŁOPOLSKIE;WIDPOL;8;2023;6
MAŁOPOLSKIE;WIELTON;28;2023;6
MAŁOPOLSKIE;WIESE;2;2023;6
MAŁOPOLSKIE;WILK;1;2023;6
MAŁOPOLSKIE;WILLYS;1;2023;6
MAŁOPOLSKIE;WIOLA;18;2023;6
MAŁOPOLSKIE;WK BIKES;1;2023;6
MAŁOPOLSKIE;WLADIMIREC;2;2023;6
MAŁOPOLSKIE;WNP-SUSKI;1;2023;6
MAŁOPOLSKIE;WOERMANN;1;2023;6
MAŁOPOLSKIE;WOKADER;2;2023;6
MAŁOPOLSKIE;WOOD-MIZER;2;2023;6
MAŁOPOLSKIE;WSK;4;2023;6
MAŁOPOLSKIE;YAMAHA;134;2023;6
MAŁOPOLSKIE;YANMAR;1;2023;6
MAŁOPOLSKIE;YIBEN;13;2023;6
MAŁOPOLSKIE;ZAMOPS;3;2023;6
MAŁOPOLSKIE;ZASŁAW;77;2023;6
MAŁOPOLSKIE;ZETOR;11;2023;6
MAŁOPOLSKIE;ZHONGNENG;8;2023;6
MAŁOPOLSKIE;ZIPP;10;2023;6
MAŁOPOLSKIE;ZNEN;3;2023;6
MAŁOPOLSKIE;ZONTES;16;2023;6
MAŁOPOLSKIE;ZORZI;1;2023;6
MAŁOPOLSKIE;ZTECH;1;2023;6
MAZOWIECKIE;ABBEY;2;2023;6
MAZOWIECKIE;ABI;1;2023;6
MAZOWIECKIE;ACCESS;1;2023;6
MAZOWIECKIE;ACORD/IVECO;5;2023;6
MAZOWIECKIE;ACURA;3;2023;6
MAZOWIECKIE;ADLY;1;2023;6
MAZOWIECKIE;ADLY MOTO;1;2023;6
MAZOWIECKIE;ADRIA;6;2023;6
MAZOWIECKIE;AEON;1;2023;6
MAZOWIECKIE;AGM;1;2023;6
MAZOWIECKIE;AIII;10;2023;6
MAZOWIECKIE;AIXAM;5;2023;6
MAZOWIECKIE;ALFA ROMEO;60;2023;6
MAZOWIECKIE;ALLIED VEHICLES LTD;1;2023;6
MAZOWIECKIE;ALLIED VEHICLES LTD.;1;2023;6
MAZOWIECKIE;ALPINA;1;2023;6
MAZOWIECKIE;ALPINE;2;2023;6
MAZOWIECKIE;ALUCAR;1;2023;6
MAZOWIECKIE;AMMENDORF;1;2023;6
MAZOWIECKIE;ANAIG;5;2023;6
MAZOWIECKIE;ANNABURGER;1;2023;6
MAZOWIECKIE;ANSSEMS;3;2023;6
MAZOWIECKIE;AONEW;1;2023;6
MAZOWIECKIE;APRILIA;21;2023;6
MAZOWIECKIE;ARBOS;1;2023;6
MAZOWIECKIE;ARCTIC CAT;2;2023;6
MAZOWIECKIE;ASTON MARTIN;3;2023;6
MAZOWIECKIE;ATEC;2;2023;6
MAZOWIECKIE;ATLAS COPCO;22;2023;6
MAZOWIECKIE;ATM;1;2023;6
MAZOWIECKIE;ATMOS CHRAST;1;2023;6
MAZOWIECKIE;AUDI;1478;2023;6
MAZOWIECKIE;AUTOGALANTAS;2;2023;6
MAZOWIECKIE;AUTOKRAN;1;2023;6
MAZOWIECKIE;AUTOSAN;14;2023;6
MAZOWIECKIE;AUTO-TECH;2;2023;6
MAZOWIECKIE;AVENTO;1;2023;6
MAZOWIECKIE;AVIONIC;1;2023;6
MAZOWIECKIE;AVONDALE;2;2023;6
MAZOWIECKIE;BAILEY;2;2023;6
MAZOWIECKIE;BAJAJ;1;2023;6
MAZOWIECKIE;BAOTIAN;1;2023;6
MAZOWIECKIE;BARTON;4;2023;6
MAZOWIECKIE;BARTON MOTORS;24;2023;6
MAZOWIECKIE;BASAK;6;2023;6
MAZOWIECKIE;BASHAN;5;2023;6
MAZOWIECKIE;BAYERLAND;1;2023;6
MAZOWIECKIE;BBC;2;2023;6
MAZOWIECKIE;BC-LDS;11;2023;6
MAZOWIECKIE;BELARUS;1;2023;6
MAZOWIECKIE;BELLIER;1;2023;6
MAZOWIECKIE;BENALU;6;2023;6
MAZOWIECKIE;BENDA;2;2023;6
MAZOWIECKIE;BENELLI;11;2023;6
MAZOWIECKIE;BENIMAR;1;2023;6
MAZOWIECKIE;BENS;1;2023;6
MAZOWIECKIE;BENTLEY;5;2023;6
MAZOWIECKIE;BERGER;12;2023;6
MAZOWIECKIE;BERGMANN;1;2023;6
MAZOWIECKIE;BESTTRAILERS;3;2023;6
MAZOWIECKIE;BETA;4;2023;6
MAZOWIECKIE;BEYERLAND;1;2023;6
MAZOWIECKIE;BK;1;2023;6
MAZOWIECKIE;BLINKEE;5;2023;6
MAZOWIECKIE;BLOMERT;2;2023;6
MAZOWIECKIE;BLYSS;3;2023;6
MAZOWIECKIE;BMW;1305;2023;6
MAZOWIECKIE;BOCKMANN;1;2023;6
MAZOWIECKIE;BODEX;15;2023;6
MAZOWIECKIE;BOECKMANN;4;2023;6
MAZOWIECKIE;BOECKMANN-LASTRUP;1;2023;6
MAZOWIECKIE;BOEHM-EICHENZELL;1;2023;6
MAZOWIECKIE;BOMBARDIER;4;2023;6
MAZOWIECKIE;BORO TRAILERS;3;2023;6
MAZOWIECKIE;BRANDYS;1;2023;6
MAZOWIECKIE;BREMACH;1;2023;6
MAZOWIECKIE;BRENDERUP;30;2023;6
MAZOWIECKIE;BRENDON;1;2023;6
MAZOWIECKIE;BRIAN JAMES TRAILERS;3;2023;6
MAZOWIECKIE;BRP;5;2023;6
MAZOWIECKIE;BUERSTNER;2;2023;6
MAZOWIECKIE;BUICK;2;2023;6
MAZOWIECKIE;BUNGARTZ;1;2023;6
MAZOWIECKIE;BURSTNER;4;2023;6
MAZOWIECKIE;BUS-CENTER;2;2023;6
MAZOWIECKIE;BYD;2;2023;6
MAZOWIECKIE;CADILLAC;4;2023;6
MAZOWIECKIE;CAGIVA;1;2023;6
MAZOWIECKIE;CAMP-LET;1;2023;6
MAZOWIECKIE;CAN AM;1;2023;6
MAZOWIECKIE;CAN-AM;1;2023;6
MAZOWIECKIE;CAPTAIN;1;2023;6
MAZOWIECKIE;CARAVELAIR;5;2023;6
MAZOWIECKIE;CAR-BUS.NET;1;2023;6
MAZOWIECKIE;CARNEHL;5;2023;6
MAZOWIECKIE;CARPOL;5;2023;6
MAZOWIECKIE;CARRO;3;2023;6
MAZOWIECKIE;CASE;8;2023;6
MAZOWIECKIE;CASE IH;7;2023;6
MAZOWIECKIE;CASE INTERNATIONAL;2;2023;6
MAZOWIECKIE;CASE INTERNATIONAL HARVESTER;1;2023;6
MAZOWIECKIE;CEDIMA;1;2023;6
MAZOWIECKIE;CF MOTO;1;2023;6
MAZOWIECKIE;CFMOTO;54;2023;6
MAZOWIECKIE;CHANG JIANG;1;2023;6
MAZOWIECKIE;CHATEAU;2;2023;6
MAZOWIECKIE;CHATENET;2;2023;6
MAZOWIECKIE;CHEREAU;4;2023;6
MAZOWIECKIE;CHEVAL LIBERTE;5;2023;6
MAZOWIECKIE;CHEVROLET;82;2023;6
MAZOWIECKIE;CHIEF;1;2023;6
MAZOWIECKIE;CHRYSLER;59;2023;6
MAZOWIECKIE;CI WILK;1;2023;6
MAZOWIECKIE;CITROEN;502;2023;6
MAZOWIECKIE;CLAAS;16;2023;6
MAZOWIECKIE;CMS AUTO/MERCEDES-BENZ;1;2023;6
MAZOWIECKIE;COACHMAN;1;2023;6
MAZOWIECKIE;COMPAIR;1;2023;6
MAZOWIECKIE;CUPRA;194;2023;6
MAZOWIECKIE;CYMERMAN;3;2023;6
MAZOWIECKIE;CYNKOMET;2;2023;6
MAZOWIECKIE;CZ;1;2023;6
MAZOWIECKIE;DACIA;630;2023;6
MAZOWIECKIE;DAELIM;6;2023;6
MAZOWIECKIE;DAEWOO;1;2023;6
MAZOWIECKIE;DAF;287;2023;6
MAZOWIECKIE;DAF/WIELTON;13;2023;6
MAZOWIECKIE;DAIHATSU;8;2023;6
MAZOWIECKIE;DAIMLER-BENZ;1;2023;6
MAZOWIECKIE;DAIMLERCHRYSLER;10;2023;6
MAZOWIECKIE;DAPA;2;2023;6
MAZOWIECKIE;DAVID BROWN;1;2023;6
MAZOWIECKIE;DAYTEC;1;2023;6
MAZOWIECKIE;DELJE;1;2023;6
MAZOWIECKIE;DELOREAN;1;2023;6
MAZOWIECKIE;DENNISON;1;2023;6
MAZOWIECKIE;DERBI;4;2023;6
MAZOWIECKIE;DETHLEFFS;13;2023;6
MAZOWIECKIE;DEUTZ;3;2023;6
MAZOWIECKIE;DEUTZ-FAHR;19;2023;6
MAZOWIECKIE;DF;1;2023;6
MAZOWIECKIE;DIBO;2;2023;6
MAZOWIECKIE;DIGUE;1;2023;6
MAZOWIECKIE;DINKEL;1;2023;6
MAZOWIECKIE;DINLI;1;2023;6
MAZOWIECKIE;DNIEPR;2;2023;6
MAZOWIECKIE;DODGE;82;2023;6
MAZOWIECKIE;DOLL;4;2023;6
MAZOWIECKIE;DONBUR;1;2023;6
MAZOWIECKIE;DONGFENG;1;2023;6
MAZOWIECKIE;DS;26;2023;6
MAZOWIECKIE;D-TEC;2;2023;6
MAZOWIECKIE;DTS;1;2023;6
MAZOWIECKIE;DUCATI;27;2023;6
MAZOWIECKIE;DYNATEST;1;2023;6
MAZOWIECKIE;EFUN;10;2023;6
MAZOWIECKIE;EKENGARDS;1;2023;6
MAZOWIECKIE;ELBO;2;2023;6
MAZOWIECKIE;ELDDIS;1;2023;6
MAZOWIECKIE;ELECTRORIDE;4;2023;6
MAZOWIECKIE;ELIT;1;2023;6
MAZOWIECKIE;E-MIO;2;2023;6
MAZOWIECKIE;EMTECH;1;2023;6
MAZOWIECKIE;EROGLU;2;2023;6
MAZOWIECKIE;ESSELMANN;1;2023;6
MAZOWIECKIE;EUROBUS;1;2023;6
MAZOWIECKIE;EUROVAGON;4;2023;6
MAZOWIECKIE;EXPANDER;5;2023;6
MAZOWIECKIE;F.X. MEILLER;1;2023;6
MAZOWIECKIE;FANTIC MOTOR;1;2023;6
MAZOWIECKIE;FARMTRAC;7;2023;6
MAZOWIECKIE;FARO;19;2023;6
MAZOWIECKIE;FELDBINDER;8;2023;6
MAZOWIECKIE;FENDT;22;2023;6
MAZOWIECKIE;FENDT CARAVAN;4;2023;6
MAZOWIECKIE;FERRARI;7;2023;6
MAZOWIECKIE;FFB FELDBINDER;3;2023;6
MAZOWIECKIE;FIAT;384;2023;6
MAZOWIECKIE;FIAT/CARPOL;5;2023;6
MAZOWIECKIE;FIAT/LAMAR;1;2023;6
MAZOWIECKIE;FIAT/MOBILCAR;4;2023;6
MAZOWIECKIE;FIAT/MRAUTO;1;2023;6
MAZOWIECKIE;FICKERS;1;2023;6
MAZOWIECKIE;FINKL;1;2023;6
MAZOWIECKIE;FLAMINGO;1;2023;6
MAZOWIECKIE;FLEETWOOD;3;2023;6
MAZOWIECKIE;FLIEGL;11;2023;6
MAZOWIECKIE;FMS;2;2023;6
MAZOWIECKIE;FOODYWHEEL;1;2023;6
MAZOWIECKIE;FORD;1248;2023;6
MAZOWIECKIE;FORD/AUTO-BOSS;4;2023;6
MAZOWIECKIE;FORD/MODUL-SYSTEM;1;2023;6
MAZOWIECKIE;FORD-CNG-TECHNIK;1;2023;6
MAZOWIECKIE;FRACHT;18;2023;6
MAZOWIECKIE;FRUEHAUF;1;2023;6
MAZOWIECKIE;FUCHS;1;2023;6
MAZOWIECKIE;FUSO;2;2023;6
MAZOWIECKIE;FUSO POLSKA;1;2023;6
MAZOWIECKIE;FUSO/ROMCAR;20;2023;6
MAZOWIECKIE;FVG;1;2023;6
MAZOWIECKIE;GASGAS;5;2023;6
MAZOWIECKIE;GENATA;1;2023;6
MAZOWIECKIE;GENERAC MOBILE PRODUCTS;4;2023;6
MAZOWIECKIE;GEWE;1;2023;6
MAZOWIECKIE;GILERA;3;2023;6
MAZOWIECKIE;GŁOWACZ;5;2023;6
MAZOWIECKIE;GMC;2;2023;6
MAZOWIECKIE;GNIOTPOL;7;2023;6
MAZOWIECKIE;GOES;1;2023;6
MAZOWIECKIE;GOMAR;1;2023;6
MAZOWIECKIE;GOUPIL;1;2023;6
MAZOWIECKIE;GRAS;3;2023;6
MAZOWIECKIE;GREENMECH;1;2023;6
MAZOWIECKIE;GROENEWEGEN;1;2023;6
MAZOWIECKIE;GROMEX;2;2023;6
MAZOWIECKIE;GT TRAILERS;1;2023;6
MAZOWIECKIE;GTS;2;2023;6
MAZOWIECKIE;GT-UNION;1;2023;6
MAZOWIECKIE;GULERYUZ;1;2023;6
MAZOWIECKIE;H.SPECKMANN;1;2023;6
MAZOWIECKIE;HAPERT;2;2023;6
MAZOWIECKIE;HARBECK;1;2023;6
MAZOWIECKIE;HARLEY DAVIDSON;30;2023;6
MAZOWIECKIE;HARLEY-DAVIDSON;51;2023;6
MAZOWIECKIE;HCKOL 3000;1;2023;6
MAZOWIECKIE;HECHT;1;2023;6
MAZOWIECKIE;HECHT MOTORS;2;2023;6
